Tempo, Referencia, Erro, Posicao
0.00, 0.00, -0.11, 0.11
0.00, 0.00, -0.06, 0.06
0.00, 0.00, -0.06, 0.06
0.00, 0.00, -0.10, 0.10
0.00, 0.00, -0.10, 0.10
0.01, 0.01, -0.10, 0.10
0.01, 0.01, -0.10, 0.10
0.01, 0.01, -0.09, 0.10
0.01, 0.01, -0.09, 0.10
0.01, 0.01, -0.10, 0.11
0.02, 0.02, -0.04, 0.05
0.02, 0.02, -0.06, 0.07
0.02, 0.02, -0.07, 0.09
0.02, 0.02, -0.08, 0.10
0.02, 0.02, -0.08, 0.10
0.03, 0.03, -0.08, 0.10
0.03, 0.03, -0.08, 0.10
0.03, 0.03, -0.07, 0.10
0.03, 0.03, -0.07, 0.10
0.04, 0.04, -0.07, 0.10
0.04, 0.04, -0.07, 0.10
0.04, 0.04, -0.07, 0.10
0.04, 0.04, -0.06, 0.10
0.04, 0.04, -0.01, 0.05
0.05, 0.05, -0.02, 0.07
0.05, 0.05, -0.04, 0.08
0.05, 0.05, -0.05, 0.10
0.05, 0.05, -0.05, 0.10
0.05, 0.05, -0.05, 0.10
0.06, 0.06, -0.05, 0.10
0.06, 0.06, -0.05, 0.10
0.06, 0.06, -0.04, 0.10
0.06, 0.06, -0.04, 0.10
0.06, 0.06, -0.04, 0.10
0.07, 0.07, -0.04, 0.10
0.07, 0.07, -0.04, 0.11
0.07, 0.07, -0.05, 0.12
0.07, 0.07, 0.01, 0.06
0.08, 0.08, 0.01, 0.06
0.08, 0.08, 0.01, 0.06
0.08, 0.08, 0.01, 0.06
0.08, 0.08, 0.02, 0.06
0.08, 0.08, 0.02, 0.06
0.09, 0.09, 0.02, 0.06
0.09, 0.09, 0.03, 0.05
0.09, 0.09, 0.03, 0.05
0.09, 0.09, -0.03, 0.12
0.09, 0.09, 0.02, 0.07
0.10, 0.10, 0.03, 0.06
0.10, 0.10, 0.04, 0.06
0.10, 0.10, 0.03, 0.06
0.10, 0.10, 0.04, 0.06
0.10, 0.10, 0.04, 0.06
0.11, 0.11, 0.05, 0.05
0.11, 0.11, 0.05, 0.05
0.11, 0.11, 0.07, 0.03
0.11, 0.11, -0.01, 0.12
0.11, 0.11, 0.04, 0.07
0.12, 0.12, 0.05, 0.06
0.12, 0.12, 0.05, 0.06
0.12, 0.12, 0.05, 0.06
0.12, 0.12, 0.06, 0.06
0.12, 0.12, 0.06, 0.06
0.13, 0.13, 0.07, 0.06
0.13, 0.13, 0.07, 0.05
0.13, 0.13, 0.08, 0.05
0.13, 0.13, 0.01, 0.12
0.14, 0.14, 0.09, 0.04
0.14, 0.14, 0.02, 0.12
0.14, 0.14, 0.02, 0.12
0.14, 0.14, 0.02, 0.12
0.14, 0.14, 0.02, 0.12
0.14, 0.14, 0.03, 0.12
0.15, 0.15, 0.03, 0.12
0.15, 0.15, 0.03, 0.11
0.15, 0.15, 0.04, 0.11
0.15, 0.15, 0.05, 0.10
0.16, 0.16, 0.05, 0.10
0.16, 0.16, 0.05, 0.10
0.16, 0.16, 0.05, 0.10
0.16, 0.16, 0.06, 0.10
0.16, 0.16, 0.06, 0.10
0.17, 0.17, 0.06, 0.10
0.17, 0.17, 0.06, 0.10
0.17, 0.17, 0.06, 0.10
0.17, 0.17, 0.07, 0.10
0.17, 0.17, 0.07, 0.10
0.18, 0.18, 0.07, 0.10
0.18, 0.18, 0.07, 0.10
0.18, 0.18, 0.08, 0.10
0.18, 0.18, 0.08, 0.10
0.18, 0.18, 0.08, 0.10
0.19, 0.19, 0.08, 0.10
0.19, 0.19, 0.08, 0.10
0.19, 0.19, 0.09, 0.10
0.19, 0.19, 0.09, 0.10
0.19, 0.19, 0.09, 0.10
0.20, 0.20, 0.09, 0.10
0.20, 0.20, 0.09, 0.10
0.20, 0.20, 0.10, 0.10
0.20, 0.20, 0.10, 0.10
0.20, 0.20, 0.10, 0.10
0.21, 0.21, 0.10, 0.10
0.21, 0.21, 0.10, 0.10
0.21, 0.21, 0.11, 0.10
0.21, 0.21, 0.10, 0.11
0.22, 0.22, 0.11, 0.10
0.22, 0.22, 0.11, 0.10
0.22, 0.22, 0.11, 0.10
0.22, 0.22, 0.11, 0.11
0.22, 0.22, 0.12, 0.10
0.22, 0.22, 0.12, 0.10
0.23, 0.23, 0.12, 0.10
0.23, 0.23, 0.12, 0.11
0.23, 0.23, 0.12, 0.11
0.23, 0.23, 0.12, 0.11
0.23, 0.23, 0.13, 0.11
0.24, 0.24, 0.13, 0.11
0.24, 0.24, 0.12, 0.11
0.24, 0.24, 0.13, 0.11
0.24, 0.24, 0.13, 0.11
0.25, 0.25, 0.13, 0.11
0.25, 0.25, 0.13, 0.11
0.25, 0.25, 0.13, 0.11
0.25, 0.25, 0.14, 0.11
0.25, 0.25, 0.14, 0.11
0.25, 0.25, 0.14, 0.11
0.26, 0.26, 0.14, 0.11
0.26, 0.26, 0.14, 0.11
0.26, 0.26, 0.14, 0.12
0.26, 0.26, 0.14, 0.12
0.26, 0.26, 0.15, 0.12
0.27, 0.27, 0.15, 0.12
0.27, 0.27, 0.14, 0.12
0.27, 0.27, 0.15, 0.12
0.27, 0.27, 0.15, 0.12
0.28, 0.28, 0.15, 0.12
0.28, 0.28, 0.15, 0.12
0.28, 0.28, 0.15, 0.12
0.28, 0.28, 0.16, 0.12
0.28, 0.28, 0.16, 0.12
0.28, 0.28, 0.16, 0.12
0.29, 0.29, 0.16, 0.12
0.29, 0.29, 0.16, 0.12
0.29, 0.29, 0.17, 0.12
0.29, 0.29, 0.17, 0.12
0.29, 0.29, 0.17, 0.12
0.30, 0.30, 0.17, 0.12
0.30, 0.30, 0.17, 0.12
0.30, 0.30, 0.17, 0.13
0.30, 0.30, 0.18, 0.12
0.31, 0.31, 0.18, 0.12
0.31, 0.31, 0.18, 0.12
0.31, 0.31, 0.18, 0.13
0.31, 0.31, 0.18, 0.13
0.31, 0.31, 0.19, 0.12
0.32, 0.32, 0.19, 0.12
0.32, 0.32, 0.19, 0.13
0.32, 0.32, 0.19, 0.13
0.32, 0.32, 0.19, 0.13
0.32, 0.32, 0.19, 0.13
0.33, 0.33, 0.20, 0.13
0.33, 0.33, 0.20, 0.13
0.33, 0.33, 0.20, 0.13
0.33, 0.33, 0.20, 0.13
0.33, 0.33, 0.20, 0.13
0.34, 0.34, 0.21, 0.12
0.34, 0.34, 0.22, 0.12
0.34, 0.34, 0.22, 0.12
0.34, 0.34, 0.23, 0.11
0.34, 0.34, 0.23, 0.11
0.35, 0.35, 0.23, 0.11
0.35, 0.35, 0.24, 0.11
0.35, 0.35, 0.24, 0.11
0.35, 0.35, 0.25, 0.10
0.35, 0.35, 0.25, 0.10
0.36, 0.36, 0.25, 0.10
0.36, 0.36, 0.25, 0.10
0.36, 0.36, 0.26, 0.10
0.36, 0.36, 0.26, 0.10
0.37, 0.37, 0.26, 0.10
0.37, 0.37, 0.26, 0.10
0.37, 0.37, 0.26, 0.10
0.37, 0.37, 0.27, 0.10
0.37, 0.37, 0.27, 0.10
0.38, 0.38, 0.28, 0.10
0.38, 0.38, 0.28, 0.10
0.38, 0.38, 0.28, 0.09
0.38, 0.38, 0.30, 0.08
0.38, 0.38, 0.22, 0.16
0.39, 0.39, 0.22, 0.16
0.39, 0.39, 0.22, 0.16
0.39, 0.39, 0.23, 0.16
0.39, 0.39, 0.23, 0.16
0.39, 0.39, 0.23, 0.16
0.40, 0.40, 0.24, 0.15
0.40, 0.40, 0.24, 0.15
0.40, 0.40, 0.25, 0.15
0.40, 0.40, 0.25, 0.15
0.40, 0.40, 0.25, 0.15
0.41, 0.41, 0.25, 0.15
0.41, 0.41, 0.25, 0.15
0.41, 0.41, 0.25, 0.16
0.41, 0.41, 0.25, 0.16
0.41, 0.41, 0.26, 0.16
0.42, 0.42, 0.26, 0.16
0.42, 0.42, 0.26, 0.16
0.42, 0.42, 0.26, 0.16
0.42, 0.42, 0.26, 0.16
0.42, 0.42, 0.26, 0.16
0.43, 0.43, 0.26, 0.16
0.43, 0.43, 0.27, 0.16
0.43, 0.43, 0.26, 0.17
0.43, 0.43, 0.26, 0.17
0.44, 0.44, 0.27, 0.17
0.44, 0.44, 0.27, 0.17
0.44, 0.44, 0.27, 0.17
0.44, 0.44, 0.27, 0.17
0.44, 0.44, 0.27, 0.17
0.44, 0.44, 0.27, 0.17
0.45, 0.45, 0.27, 0.17
0.45, 0.45, 0.28, 0.17
0.45, 0.45, 0.28, 0.17
0.45, 0.45, 0.28, 0.17
0.46, 0.46, 0.28, 0.17
0.46, 0.46, 0.28, 0.17
0.46, 0.46, 0.28, 0.18
0.46, 0.46, 0.28, 0.18
0.46, 0.46, 0.29, 0.18
0.47, 0.47, 0.29, 0.18
0.47, 0.47, 0.29, 0.18
0.47, 0.47, 0.29, 0.18
0.47, 0.47, 0.29, 0.18
0.47, 0.47, 0.30, 0.18
0.48, 0.48, 0.29, 0.18
0.48, 0.48, 0.30, 0.18
0.48, 0.48, 0.30, 0.18
0.48, 0.48, 0.30, 0.18
0.48, 0.48, 0.30, 0.18
0.49, 0.49, 0.30, 0.18
0.49, 0.49, 0.30, 0.19
0.49, 0.49, 0.30, 0.19
0.49, 0.49, 0.30, 0.19
0.49, 0.49, 0.31, 0.19
0.50, 0.50, 0.30, 0.19
0.50, 0.50, 0.31, 0.19
0.50, 0.50, 0.31, 0.19
0.50, 0.50, 0.31, 0.19
0.50, 0.50, 0.31, 0.20
0.51, 0.51, 0.31, 0.20
0.51, 0.51, 0.31, 0.20
0.51, 0.51, 0.31, 0.20
0.51, 0.51, 0.31, 0.20
0.51, 0.51, 0.31, 0.20
0.52, 0.52, 0.31, 0.20
0.52, 0.52, 0.32, 0.20
0.52, 0.52, 0.32, 0.20
0.52, 0.52, 0.32, 0.20
0.52, 0.52, 0.32, 0.20
0.53, 0.53, 0.32, 0.20
0.53, 0.53, 0.33, 0.20
0.53, 0.53, 0.33, 0.20
0.53, 0.53, 0.32, 0.21
0.53, 0.53, 0.33, 0.21
0.54, 0.54, 0.33, 0.21
0.54, 0.54, 0.33, 0.21
0.54, 0.54, 0.33, 0.21
0.54, 0.54, 0.33, 0.21
0.54, 0.54, 0.34, 0.21
0.55, 0.55, 0.33, 0.21
0.55, 0.55, 0.34, 0.21
0.55, 0.55, 0.34, 0.21
0.55, 0.55, 0.34, 0.21
0.56, 0.56, 0.34, 0.21
0.56, 0.56, 0.34, 0.21
0.56, 0.56, 0.35, 0.21
0.56, 0.56, 0.35, 0.21
0.56, 0.56, 0.35, 0.21
0.56, 0.56, 0.35, 0.21
0.57, 0.57, 0.35, 0.21
0.57, 0.57, 0.36, 0.21
0.57, 0.57, 0.36, 0.21
0.57, 0.57, 0.36, 0.22
0.57, 0.57, 0.36, 0.21
0.58, 0.58, 0.36, 0.22
0.58, 0.58, 0.36, 0.22
0.58, 0.58, 0.36, 0.22
0.58, 0.58, 0.37, 0.22
0.58, 0.58, 0.36, 0.22
0.59, 0.59, 0.37, 0.22
0.59, 0.59, 0.37, 0.22
0.59, 0.59, 0.37, 0.22
0.59, 0.59, 0.38, 0.22
0.60, 0.60, 0.37, 0.22
0.60, 0.60, 0.38, 0.21
0.60, 0.60, 0.39, 0.21
0.60, 0.60, 0.39, 0.21
0.60, 0.60, 0.39, 0.21
0.61, 0.61, 0.40, 0.21
0.61, 0.61, 0.40, 0.21
0.61, 0.61, 0.41, 0.20
0.61, 0.61, 0.40, 0.21
0.61, 0.61, 0.41, 0.20
0.62, 0.62, 0.41, 0.20
0.62, 0.62, 0.42, 0.20
0.62, 0.62, 0.42, 0.20
0.62, 0.62, 0.42, 0.20
0.62, 0.62, 0.42, 0.20
0.63, 0.63, 0.42, 0.20
0.63, 0.63, 0.43, 0.20
0.63, 0.63, 0.43, 0.20
0.63, 0.63, 0.43, 0.20
0.63, 0.63, 0.44, 0.20
0.64, 0.64, 0.37, 0.26
0.64, 0.64, 0.38, 0.26
0.64, 0.64, 0.38, 0.26
0.64, 0.64, 0.38, 0.26
0.64, 0.64, 0.38, 0.26
0.65, 0.65, 0.38, 0.26
0.65, 0.65, 0.38, 0.26
0.65, 0.65, 0.39, 0.26
0.65, 0.65, 0.39, 0.26
0.65, 0.65, 0.38, 0.27
0.66, 0.66, 0.40, 0.26
0.66, 0.66, 0.40, 0.25
0.66, 0.66, 0.40, 0.25
0.66, 0.66, 0.41, 0.25
0.67, 0.67, 0.40, 0.26
0.67, 0.67, 0.41, 0.26
0.67, 0.67, 0.41, 0.26
0.67, 0.67, 0.41, 0.26
0.67, 0.67, 0.41, 0.26
0.68, 0.68, 0.41, 0.26
0.68, 0.68, 0.41, 0.26
0.68, 0.68, 0.42, 0.26
0.68, 0.68, 0.42, 0.26
0.68, 0.68, 0.42, 0.26
0.69, 0.69, 0.42, 0.27
0.69, 0.69, 0.42, 0.26
0.69, 0.69, 0.42, 0.27
0.69, 0.69, 0.42, 0.27
0.69, 0.69, 0.42, 0.27
0.70, 0.70, 0.42, 0.27
0.70, 0.70, 0.42, 0.28
0.70, 0.70, 0.42, 0.28
0.70, 0.70, 0.42, 0.28
0.70, 0.70, 0.42, 0.28
0.71, 0.71, 0.42, 0.28
0.71, 0.71, 0.43, 0.28
0.71, 0.71, 0.42, 0.28
0.71, 0.71, 0.43, 0.28
0.71, 0.71, 0.42, 0.29
0.72, 0.72, 0.43, 0.29
0.72, 0.72, 0.42, 0.29
0.72, 0.72, 0.42, 0.30
0.72, 0.72, 0.43, 0.29
0.72, 0.72, 0.42, 0.30
0.73, 0.73, 0.43, 0.30
0.73, 0.73, 0.43, 0.30
0.73, 0.73, 0.43, 0.30
0.73, 0.73, 0.43, 0.30
0.74, 0.74, 0.43, 0.31
0.74, 0.74, 0.43, 0.30
0.74, 0.74, 0.43, 0.30
0.74, 0.74, 0.44, 0.30
0.74, 0.74, 0.43, 0.31
0.75, 0.75, 0.44, 0.31
0.75, 0.75, 0.44, 0.31
0.75, 0.75, 0.44, 0.31
0.75, 0.75, 0.44, 0.31
0.75, 0.75, 0.44, 0.31
0.75, 0.75, 0.44, 0.31
0.76, 0.76, 0.44, 0.31
0.76, 0.76, 0.44, 0.31
0.76, 0.76, 0.45, 0.31
0.76, 0.76, 0.45, 0.31
0.76, 0.76, 0.45, 0.31
0.77, 0.77, 0.45, 0.31
0.77, 0.77, 0.46, 0.31
0.77, 0.77, 0.46, 0.31
0.77, 0.77, 0.46, 0.31
0.77, 0.77, 0.46, 0.32
0.78, 0.78, 0.46, 0.32
0.78, 0.78, 0.46, 0.32
0.78, 0.78, 0.46, 0.32
0.78, 0.78, 0.46, 0.32
0.79, 0.79, 0.47, 0.32
0.79, 0.79, 0.47, 0.32
0.79, 0.79, 0.47, 0.32
0.79, 0.79, 0.47, 0.32
0.79, 0.79, 0.47, 0.32
0.80, 0.80, 0.47, 0.32
0.80, 0.80, 0.47, 0.32
0.80, 0.80, 0.47, 0.32
0.80, 0.80, 0.48, 0.32
0.80, 0.80, 0.48, 0.32
0.81, 0.81, 0.48, 0.32
0.81, 0.81, 0.48, 0.33
0.81, 0.81, 0.48, 0.33
0.81, 0.81, 0.48, 0.33
0.81, 0.81, 0.48, 0.33
0.82, 0.82, 0.48, 0.34
0.82, 0.82, 0.48, 0.34
0.82, 0.82, 0.48, 0.34
0.82, 0.82, 0.48, 0.34
0.82, 0.82, 0.47, 0.35
0.83, 0.83, 0.48, 0.35
0.83, 0.83, 0.48, 0.35
0.83, 0.83, 0.48, 0.35
0.83, 0.83, 0.47, 0.36
0.83, 0.83, 0.48, 0.36
0.84, 0.84, 0.48, 0.36
0.84, 0.84, 0.47, 0.36
0.84, 0.84, 0.47, 0.37
0.84, 0.84, 0.47, 0.37
0.84, 0.84, 0.48, 0.37
0.85, 0.85, 0.48, 0.37
0.85, 0.85, 0.48, 0.37
0.85, 0.85, 0.48, 0.37
0.85, 0.85, 0.48, 0.37
0.86, 0.86, 0.49, 0.36
0.86, 0.86, 0.49, 0.36
0.86, 0.86, 0.50, 0.36
0.86, 0.86, 0.51, 0.35
0.86, 0.86, 0.51, 0.35
0.87, 0.87, 0.51, 0.35
0.87, 0.87, 0.52, 0.35
0.87, 0.87, 0.52, 0.34
0.87, 0.87, 0.52, 0.35
0.87, 0.87, 0.53, 0.34
0.88, 0.88, 0.53, 0.34
0.88, 0.88, 0.53, 0.34
0.88, 0.88, 0.53, 0.34
0.88, 0.88, 0.54, 0.34
0.88, 0.88, 0.54, 0.34
0.88, 0.88, 0.55, 0.34
0.89, 0.89, 0.55, 0.34
0.89, 0.89, 0.55, 0.33
0.89, 0.89, 0.49, 0.40
0.89, 0.89, 0.50, 0.40
0.90, 0.90, 0.50, 0.40
0.90, 0.90, 0.50, 0.40
0.90, 0.90, 0.50, 0.40
0.90, 0.90, 0.50, 0.40
0.90, 0.90, 0.51, 0.40
0.91, 0.91, 0.52, 0.39
0.91, 0.91, 0.51, 0.40
0.91, 0.91, 0.51, 0.40
0.91, 0.91, 0.51, 0.40
0.91, 0.91, 0.52, 0.40
0.92, 0.92, 0.52, 0.40
0.92, 0.92, 0.52, 0.40
0.92, 0.92, 0.52, 0.40
0.92, 0.92, 0.52, 0.40
0.92, 0.92, 0.52, 0.40
0.93, 0.93, 0.52, 0.41
0.93, 0.93, 0.52, 0.41
0.93, 0.93, 0.52, 0.41
0.93, 0.93, 0.52, 0.41
0.93, 0.93, 0.52, 0.42
0.94, 0.94, 0.52, 0.42
0.94, 0.94, 0.52, 0.42
0.94, 0.94, 0.52, 0.42
0.94, 0.94, 0.52, 0.42
0.94, 0.94, 0.52, 0.42
0.95, 0.95, 0.52, 0.43
0.95, 0.95, 0.52, 0.43
0.95, 0.95, 0.52, 0.43
0.95, 0.95, 0.52, 0.43
0.95, 0.95, 0.52, 0.43
0.96, 0.96, 0.52, 0.43
0.96, 0.96, 0.52, 0.43
0.96, 0.96, 0.52, 0.43
0.96, 0.96, 0.53, 0.43
0.96, 0.96, 0.52, 0.44
0.97, 0.97, 0.53, 0.44
0.97, 0.97, 0.53, 0.44
0.97, 0.97, 0.52, 0.44
0.97, 0.97, 0.53, 0.44
0.98, 0.98, 0.53, 0.44
0.98, 0.98, 0.53, 0.44
0.98, 0.98, 0.53, 0.44
0.98, 0.98, 0.53, 0.44
0.98, 0.98, 0.53, 0.45
0.99, 0.99, 0.53, 0.45
0.99, 0.99, 0.54, 0.45
0.99, 0.99, 0.53, 0.45
0.99, 0.99, 0.54, 0.45
0.99, 0.99, 0.54, 0.45
1.00, 1.00, 0.53, 0.46
1.00, 1.00, 0.54, 0.46
1.00, 1.00, 0.54, 0.46
1.00, 1.00, 0.54, 0.46
1.00, 1.00, 0.54, 0.46
1.01, 1.01, 0.54, 0.46
1.01, 1.01, 0.54, 0.46
1.01, 1.01, 0.54, 0.47
1.01, 1.01, 0.54, 0.47
1.01, 1.01, 0.54, 0.47
1.02, 1.02, 0.54, 0.47
1.02, 1.02, 0.55, 0.47
1.02, 1.02, 0.54, 0.47
1.02, 1.02, 0.55, 0.47
1.02, 1.02, 0.55, 0.47
1.03, 1.03, 0.55, 0.47
1.03, 1.03, 0.55, 0.47
1.03, 1.03, 0.55, 0.47
1.03, 1.03, 0.56, 0.47
1.03, 1.03, 0.55, 0.48
1.04, 1.04, 0.56, 0.48
1.04, 1.04, 0.56, 0.48
1.04, 1.04, 0.55, 0.48
1.04, 1.04, 0.56, 0.48
1.04, 1.04, 0.56, 0.48
1.05, 1.05, 0.56, 0.48
1.05, 1.05, 0.56, 0.48
1.05, 1.05, 0.56, 0.49
1.05, 1.05, 0.56, 0.49
1.05, 1.05, 0.56, 0.49
1.06, 1.06, 0.56, 0.49
1.06, 1.06, 0.56, 0.49
1.06, 1.06, 0.56, 0.49
1.06, 1.06, 0.56, 0.50
1.06, 1.06, 0.57, 0.49
1.07, 1.07, 0.57, 0.50
1.07, 1.07, 0.57, 0.50
1.07, 1.07, 0.57, 0.50
1.07, 1.07, 0.57, 0.50
1.08, 1.08, 0.57, 0.50
1.08, 1.08, 0.57, 0.50
1.08, 1.08, 0.57, 0.50
1.08, 1.08, 0.57, 0.51
1.08, 1.08, 0.57, 0.51
1.09, 1.09, 0.57, 0.51
1.09, 1.09, 0.57, 0.51
1.09, 1.09, 0.57, 0.51
1.09, 1.09, 0.58, 0.51
1.09, 1.09, 0.58, 0.51
1.10, 1.10, 0.58, 0.51
1.10, 1.10, 0.58, 0.51
1.10, 1.10, 0.58, 0.52
1.10, 1.10, 0.58, 0.52
1.10, 1.10, 0.58, 0.52
1.11, 1.11, 0.58, 0.52
1.11, 1.11, 0.58, 0.52
1.11, 1.11, 0.58, 0.52
1.11, 1.11, 0.58, 0.53
1.11, 1.11, 0.59, 0.52
1.12, 1.12, 0.59, 0.52
1.12, 1.12, 0.60, 0.51
1.12, 1.12, 0.60, 0.51
1.12, 1.12, 0.61, 0.51
1.12, 1.12, 0.61, 0.51
1.13, 1.13, 0.62, 0.51
1.13, 1.13, 0.62, 0.50
1.13, 1.13, 0.62, 0.51
1.13, 1.13, 0.63, 0.50
1.13, 1.13, 0.62, 0.51
1.14, 1.14, 0.63, 0.50
1.14, 1.14, 0.63, 0.50
1.14, 1.14, 0.63, 0.50
1.14, 1.14, 0.64, 0.50
1.14, 1.14, 0.64, 0.50
1.15, 1.15, 0.66, 0.49
1.15, 1.15, 0.58, 0.56
1.15, 1.15, 0.58, 0.57
1.15, 1.15, 0.58, 0.57
1.15, 1.15, 0.58, 0.57
1.16, 1.16, 0.58, 0.57
1.16, 1.16, 0.58, 0.58
1.16, 1.16, 0.58, 0.58
1.16, 1.16, 0.58, 0.58
1.16, 1.16, 0.59, 0.58
1.17, 1.17, 0.58, 0.58
1.17, 1.17, 0.60, 0.57
1.17, 1.17, 0.60, 0.57
1.17, 1.17, 0.60, 0.57
1.17, 1.17, 0.60, 0.58
1.18, 1.18, 0.60, 0.58
1.18, 1.18, 0.60, 0.58
1.18, 1.18, 0.60, 0.58
1.18, 1.18, 0.59, 0.59
1.18, 1.18, 0.60, 0.58
1.19, 1.19, 0.60, 0.58
1.19, 1.19, 0.60, 0.59
1.19, 1.19, 0.60, 0.59
1.19, 1.19, 0.60, 0.59
1.20, 1.20, 0.60, 0.59
1.20, 1.20, 0.60, 0.59
1.20, 1.20, 0.61, 0.59
1.20, 1.20, 0.61, 0.59
1.20, 1.20, 0.61, 0.60
1.21, 1.21, 0.61, 0.60
1.21, 1.21, 0.60, 0.60
1.21, 1.21, 0.61, 0.60
1.21, 1.21, 0.61, 0.60
1.21, 1.21, 0.61, 0.61
1.22, 1.22, 0.60, 0.61
1.22, 1.22, 0.61, 0.61
1.22, 1.22, 0.60, 0.62
1.22, 1.22, 0.60, 0.62
1.22, 1.22, 0.60, 0.62
1.23, 1.23, 0.60, 0.62
1.23, 1.23, 0.61, 0.62
1.23, 1.23, 0.60, 0.63
1.23, 1.23, 0.60, 0.63
1.23, 1.23, 0.61, 0.63
1.24, 1.24, 0.61, 0.63
1.24, 1.24, 0.61, 0.63
1.24, 1.24, 0.61, 0.63
1.24, 1.24, 0.61, 0.63
1.25, 1.25, 0.61, 0.63
1.25, 1.25, 0.61, 0.63
1.25, 1.25, 0.61, 0.64
1.25, 1.25, 0.61, 0.64
1.25, 1.25, 0.62, 0.64
1.25, 1.25, 0.61, 0.64
1.26, 1.26, 0.61, 0.64
1.26, 1.26, 0.61, 0.65
1.26, 1.26, 0.62, 0.64
1.26, 1.26, 0.62, 0.65
1.26, 1.26, 0.61, 0.65
1.27, 1.27, 0.61, 0.65
1.27, 1.27, 0.62, 0.65
1.27, 1.27, 0.62, 0.65
1.27, 1.27, 0.62, 0.65
1.27, 1.27, 0.62, 0.65
1.28, 1.28, 0.62, 0.65
1.28, 1.28, 0.62, 0.65
1.28, 1.28, 0.62, 0.66
1.28, 1.28, 0.62, 0.66
1.29, 1.29, 0.62, 0.66
1.29, 1.29, 0.62, 0.66
1.29, 1.29, 0.62, 0.66
1.29, 1.29, 0.62, 0.67
1.29, 1.29, 0.62, 0.67
1.30, 1.30, 0.62, 0.67
1.30, 1.30, 0.62, 0.68
1.30, 1.30, 0.61, 0.68
1.30, 1.30, 0.62, 0.68
1.30, 1.30, 0.62, 0.68
1.30, 1.30, 0.62, 0.68
1.31, 1.31, 0.62, 0.69
1.31, 1.31, 0.62, 0.69
1.31, 1.31, 0.62, 0.69
1.31, 1.31, 0.62, 0.69
1.32, 1.32, 0.62, 0.69
1.32, 1.32, 0.62, 0.69
1.32, 1.32, 0.62, 0.69
1.32, 1.32, 0.62, 0.69
1.32, 1.32, 0.63, 0.69
1.33, 1.33, 0.63, 0.70
1.33, 1.33, 0.62, 0.70
1.33, 1.33, 0.62, 0.70
1.33, 1.33, 0.63, 0.70
1.33, 1.33, 0.62, 0.71
1.34, 1.34, 0.63, 0.71
1.34, 1.34, 0.62, 0.71
1.34, 1.34, 0.62, 0.72
1.34, 1.34, 0.62, 0.72
1.34, 1.34, 0.62, 0.72
1.35, 1.35, 0.62, 0.72
1.35, 1.35, 0.62, 0.73
1.35, 1.35, 0.62, 0.73
1.35, 1.35, 0.62, 0.73
1.35, 1.35, 0.62, 0.73
1.36, 1.36, 0.63, 0.73
1.36, 1.36, 0.63, 0.73
1.36, 1.36, 0.63, 0.73
1.36, 1.36, 0.63, 0.73
1.36, 1.36, 0.63, 0.73
1.37, 1.37, 0.63, 0.74
1.37, 1.37, 0.63, 0.74
1.37, 1.37, 0.63, 0.74
1.37, 1.37, 0.63, 0.74
1.38, 1.38, 0.64, 0.73
1.38, 1.38, 0.65, 0.73
1.38, 1.38, 0.65, 0.72
1.38, 1.38, 0.66, 0.72
1.38, 1.38, 0.66, 0.72
1.38, 1.38, 0.66, 0.72
1.39, 1.39, 0.67, 0.72
1.39, 1.39, 0.67, 0.72
1.39, 1.39, 0.68, 0.71
1.39, 1.39, 0.67, 0.72
1.39, 1.39, 0.67, 0.72
1.40, 1.40, 0.68, 0.71
1.40, 1.40, 0.68, 0.71
1.40, 1.40, 0.69, 0.71
1.40, 1.40, 0.69, 0.71
1.40, 1.40, 0.63, 0.77
1.41, 1.41, 0.70, 0.70
1.41, 1.41, 0.63, 0.78
1.41, 1.41, 0.63, 0.78
1.41, 1.41, 0.63, 0.78
1.42, 1.42, 0.63, 0.78
1.42, 1.42, 0.64, 0.78
1.42, 1.42, 0.64, 0.78
1.42, 1.42, 0.64, 0.78
1.42, 1.42, 0.64, 0.78
1.43, 1.43, 0.65, 0.78
1.43, 1.43, 0.64, 0.79
1.43, 1.43, 0.65, 0.78
1.43, 1.43, 0.65, 0.78
1.43, 1.43, 0.65, 0.78
1.44, 1.44, 0.65, 0.78
1.44, 1.44, 0.65, 0.78
1.44, 1.44, 0.65, 0.79
1.44, 1.44, 0.65, 0.79
1.44, 1.44, 0.65, 0.79
1.45, 1.45, 0.65, 0.79
1.45, 1.45, 0.65, 0.79
1.45, 1.45, 0.65, 0.80
1.45, 1.45, 0.65, 0.80
1.46, 1.46, 0.65, 0.80
1.46, 1.46, 0.65, 0.80
1.46, 1.46, 0.65, 0.81
1.46, 1.46, 0.65, 0.81
1.46, 1.46, 0.65, 0.81
1.47, 1.47, 0.66, 0.81
1.47, 1.47, 0.65, 0.81
1.47, 1.47, 0.66, 0.81
1.47, 1.47, 0.65, 0.82
1.47, 1.47, 0.65, 0.82
1.48, 1.48, 0.66, 0.82
1.48, 1.48, 0.65, 0.82
1.48, 1.48, 0.66, 0.82
1.48, 1.48, 0.66, 0.82
1.48, 1.48, 0.65, 0.83
1.49, 1.49, 0.66, 0.83
1.49, 1.49, 0.66, 0.83
1.49, 1.49, 0.66, 0.83
1.49, 1.49, 0.66, 0.83
1.49, 1.49, 0.66, 0.84
1.50, 1.50, 0.66, 0.84
